pokemonKey,pokemonName,moveName,naturalSource,level,versionGroup,learnMethod,formerLearnMethod,naturalizedRareTm
ninetales,Ninetales,Captivate,level-up,47,,,,no
ninetales,Ninetales,Hex,level-up,26,,,,no
ninetales,Ninetales,Payback,level-up,18,,,,no
ninetales,Ninetales,Baby-Doll Eyes,level-up,9,,,,no
ninetales,Ninetales,Feint Attack,level-up,23,,,,no
ninetales,Ninetales,Flame Burst,level-up,28,,,,no
ninjask,Ninjask,Scratch,level-up,1,,,,no
ninjask,Ninjask,Harden,level-up,1,,,,no
ninjask,Ninjask,Leech Life,level-up,1,,,,no
ninjask,Ninjask,Sand Attack,level-up,1,,,,no
ninjask,Ninjask,Fury Swipes,level-up,14,,,,no
ninjask,Ninjask,Mind Reader,level-up,19,,,,no
ninjask,Ninjask,Fury Cutter,level-up,20,,,,no
ninjask,Ninjask,Screech,level-up,20,,,,no
ninjask,Ninjask,Double Team,level-up,20,,,,no
ninjask,Ninjask,Swords Dance,level-up,25,,,,no
ninjask,Ninjask,Slash,level-up,31,,,,no
ninjask,Ninjask,Agility,level-up,38,,,,no
ninjask,Ninjask,Baton Pass,level-up,45,,,,no
ninjask,Ninjask,Bug Bite,level-up,1,,,,no
ninjask,Ninjask,X-Scissor,level-up,52,,,,no
ninjask,Ninjask,Absorb,level-up,1,,,,no
ninjask,Ninjask,Aerial Ace,level-up,1,,,,no
ninjask,Ninjask,Mud-Slap,level-up,1,,,,no
ninjask,Ninjask,Metal Claw,level-up,1,,,,no
ninjask,Ninjask,Dig,level-up,1,,,,no
ninjask,Ninjask,False Swipe,level-up,1,,,,no
ninjask,Ninjask,Bide,level-up,29,,,,no
noctowl,Noctowl,Tackle,level-up,1,,,,no
noctowl,Noctowl,Growl,level-up,1,,,,no
noctowl,Noctowl,Foresight,level-up,1,,,,no
noctowl,Noctowl,Peck,level-up,1,,,,no
noctowl,Noctowl,Hypnosis,level-up,16,,,,no
noctowl,Noctowl,Reflect,level-up,25,,,,no
noctowl,Noctowl,Take Down,level-up,33,,,,no
noctowl,Noctowl,Confusion,level-up,41,,,,no
noctowl,Noctowl,Dream Eater,level-up,57,,,,no
noctowl,Noctowl,Sky Attack,level-up,1,,,,no
noctowl,Noctowl,Air Slash,level-up,32,,,,no
noctowl,Noctowl,Zen Headbutt,level-up,37,,,,no
noctowl,Noctowl,Extrasensory,level-up,42,,,,no
noctowl,Noctowl,Psycho Shift,level-up,47,,,,no
noctowl,Noctowl,Roost,level-up,52,,,,no
noctowl,Noctowl,Uproar,level-up,13,,,,no
noctowl,Noctowl,Echoed Voice,level-up,27,,,,no
noctowl,Noctowl,Synchronoise,level-up,47,,,,no
noctowl,Noctowl,Moonblast,level-up,47,,,,no
noctowl,Noctowl,Defog,level-up,15,,,,no
noctowl,Noctowl,Wing Attack,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
noibat,Noibat,Screech,level-up,1,,,,no
noibat,Noibat,Supersonic,level-up,1,,,,no
noibat,Noibat,Tackle,level-up,1,,,,no
noibat,Noibat,Leech Life,level-up,5,,,,no
noibat,Noibat,Gust,level-up,11,,,,no
noibat,Noibat,Bite,level-up,13,,,,no
noibat,Noibat,Wing Attack,level-up,16,,,,no
noibat,Noibat,Agility,level-up,18,,,,no
noibat,Noibat,Air Cutter,level-up,23,,,,no
noibat,Noibat,Roost,level-up,27,,,,no
noibat,Noibat,Razor Wind,level-up,31,,,,no
noibat,Noibat,Tailwind,level-up,35,,,,no
noibat,Noibat,Whirlwind,level-up,40,,,,no
noibat,Noibat,Super Fang,level-up,43,,,,no
noibat,Noibat,Air Slash,level-up,48,,,,no
noibat,Noibat,Hurricane,level-up,58,,,,no
noibat,Noibat,Absorb,level-up,5,,,,no
noibat,Noibat,Double Team,level-up,12,,,,no
noivern,Noivern,Moonlight,level-up,1,,,,no
noivern,Noivern,Boomburst,level-up,1,,,,no
noivern,Noivern,Dragon Pulse,level-up,1,,,,no
noivern,Noivern,Hurricane,level-up,1,,,,no
noivern,Noivern,Screech,level-up,1,,,,no
noivern,Noivern,Supersonic,level-up,1,,,,no
noivern,Noivern,Tackle,level-up,1,,,,no
noivern,Noivern,Leech Life,level-up,5,,,,no
noivern,Noivern,Gust,level-up,11,,,,no
noivern,Noivern,Bite,level-up,13,,,,no
noivern,Noivern,Wing Attack,level-up,16,,,,no
noivern,Noivern,Agility,level-up,18,,,,no
noivern,Noivern,Air Cutter,level-up,23,,,,no
noivern,Noivern,Roost,level-up,27,,,,no
noivern,Noivern,Razor Wind,level-up,31,,,,no
noivern,Noivern,Tailwind,level-up,35,,,,no
noivern,Noivern,Whirlwind,level-up,40,,,,no
noivern,Noivern,Super Fang,level-up,43,,,,no
noivern,Noivern,Air Slash,level-up,53,,,,no
noivern,Noivern,Absorb,level-up,1,,,,no
noivern,Noivern,Double Team,level-up,12,,,,no
nosepass,Nosepass,Tackle,level-up,1,,,,no
nosepass,Nosepass,Harden,level-up,7,,,,no
nosepass,Nosepass,Rock Throw,level-up,13,,,,no
nosepass,Nosepass,Block,level-up,16,,,,no
nosepass,Nosepass,Thunder Wave,level-up,22,,,,no
nosepass,Nosepass,Rock Slide,level-up,28,,,,no
nosepass,Nosepass,Sandstorm,level-up,31,,,,no
nosepass,Nosepass,Rest,level-up,37,,,,no
nosepass,Nosepass,Zap Cannon,level-up,43,,,,no
nosepass,Nosepass,Lock-On,level-up,46,,,,no
nosepass,Nosepass,Discharge,level-up,49,,,,no
nosepass,Nosepass,Stone Edge,level-up,55,,,,no
nosepass,Nosepass,Earth Power,level-up,73,,,,no
nosepass,Nosepass,Power Gem,level-up,49,,,,no
nosepass,Nosepass,Rock Blast,level-up,18,,,,no
nosepass,Nosepass,Spark,level-up,25,,,,no
numel,Numel,Growl,level-up,1,,,,no
numel,Numel,Tackle,level-up,1,,,,no
numel,Numel,Ember,level-up,11,,,,no
numel,Numel,Magnitude,level-up,19,,,,no
numel,Numel,Focus Energy,level-up,25,,,,no
numel,Numel,Take Down,level-up,29,,,,no
numel,Numel,Amnesia,level-up,31,,,,no
numel,Numel,Earthquake,level-up,35,,,,no
numel,Numel,Flamethrower,level-up,41,,,,no
numel,Numel,Double-Edge,level-up,49,,,,no
numel,Numel,Lava Plume,level-up,31,,,,no
numel,Numel,Earth Power,level-up,35,,,,no
numel,Numel,Flame Burst,level-up,21,,,,no
numel,Numel,Curse,level-up,29,,,,no
numel,Numel,Yawn,level-up,36,,,,no
numel,Numel,Bulldoze,level-up,12,,,,no
numel,Numel,Flame Wheel,level-up,15,,,,no
numel,Numel,Incinerate,level-up,15,,,,no
nuzleaf,Nuzleaf,Pound,level-up,1,,,,no
nuzleaf,Nuzleaf,Harden,level-up,3,,,,no
nuzleaf,Nuzleaf,Growth,level-up,7,,,,no
nuzleaf,Nuzleaf,Nature Power,level-up,13,,,,no
nuzleaf,Nuzleaf,Fake Out,level-up,19,,,,no
nuzleaf,Nuzleaf,Torment,level-up,25,,,,no
nuzleaf,Nuzleaf,Feint Attack,level-up,31,,,,no
nuzleaf,Nuzleaf,Razor Wind,level-up,37,,,,no
nuzleaf,Nuzleaf,Swagger,level-up,43,,,,no
nuzleaf,Nuzleaf,Extrasensory,level-up,49,,,,no
nuzleaf,Nuzleaf,Razor Leaf,level-up,1,,,,no
nuzleaf,Nuzleaf,Leaf Blade,level-up,28,,,,no
nuzleaf,Nuzleaf,Air Cutter,level-up,1,,,,no
nuzleaf,Nuzleaf,Synthesis,level-up,1,,,,no
nuzleaf,Nuzleaf,Explosion,level-up,1,,,,no
nuzleaf,Nuzleaf,Tackle,level-up,1,,,,no
nuzleaf,Nuzleaf,Absorb,level-up,1,,,,no
nuzleaf,Nuzleaf,Astonish,level-up,1,,,,no
nuzleaf,Nuzleaf,Rollout,level-up,12,,,,no
nuzleaf,Nuzleaf,Mega Drain,level-up,18,,,,no
nuzleaf,Nuzleaf,Payback,level-up,24,,,,no
nuzleaf,Nuzleaf,Sunny Day,level-up,36,,,,no
nuzleaf,Nuzleaf,Sucker Punch,level-up,50,,,,no
nuzleaf,Nuzleaf,Headbutt,level-up,21,,,,no
nuzleaf,Nuzleaf,Bide,level-up,1,,,,no
nymble,Nymble,Tackle,level-up,1,,,,no
nymble,Nymble,Leer,level-up,1,,,,no
nymble,Nymble,Struggle Bug,level-up,4,,,,no
nymble,Nymble,Astonish,level-up,6,,,,no
nymble,Nymble,Assurance,level-up,9,,,,no
nymble,Nymble,Double Kick,level-up,11,,,,no
nymble,Nymble,Screech,level-up,14,,,,no
nymble,Nymble,Endure,level-up,18,,,,no
nymble,Nymble,Bug Bite,level-up,22,,,,no
nymble,Nymble,Feint,level-up,26,,,,no
nymble,Nymble,Agility,level-up,30,,,,no
nymble,Nymble,Sucker Punch,level-up,38,,,,no
nymble,Nymble,First Impression,level-up,41,,,,no
obstagoon,Obstagoon,Obstruct,level-up,0,,,,no
obstagoon,Obstagoon,Cross Chop,level-up,1,,,,no
obstagoon,Obstagoon,Submission,level-up,1,,,,no
obstagoon,Obstagoon,Night Slash,level-up,1,,,,no
obstagoon,Obstagoon,Switcheroo,level-up,1,,,,no
obstagoon,Obstagoon,Pin Missile,level-up,1,,,,no
obstagoon,Obstagoon,Baby-Doll Eyes,level-up,1,,,,no
obstagoon,Obstagoon,Tackle,level-up,1,,,,no
obstagoon,Obstagoon,Leer,level-up,1,,,,no
obstagoon,Obstagoon,Sand Attack,level-up,1,,,,no
obstagoon,Obstagoon,Lick,level-up,1,,,,no
obstagoon,Obstagoon,Snarl,level-up,9,,,,no
obstagoon,Obstagoon,Headbutt,level-up,12,,,,no
obstagoon,Obstagoon,Hone Claws,level-up,15,,,,no
obstagoon,Obstagoon,Fury Swipes,level-up,18,,,,no
obstagoon,Obstagoon,Rest,level-up,23,,,,no
obstagoon,Obstagoon,Take Down,level-up,28,,,,no
obstagoon,Obstagoon,Scary Face,level-up,35,,,,no
obstagoon,Obstagoon,Counter,level-up,42,,,,no
obstagoon,Obstagoon,Taunt,level-up,49,,,,no
obstagoon,Obstagoon,Double-Edge,level-up,56,,,,no
octillery,Octillery,Water Gun,level-up,1,,,,no
octillery,Octillery,Constrict,level-up,11,,,,no
octillery,Octillery,Psybeam,level-up,22,,,,no
octillery,Octillery,Aurora Beam,level-up,22,,,,no
octillery,Octillery,Bubble Beam,level-up,22,,,,no
octillery,Octillery,Octazooka,level-up,25,,,,no
octillery,Octillery,Focus Energy,level-up,38,,,,no
octillery,Octillery,Ice Beam,level-up,54,,,,no
octillery,Octillery,Hyper Beam,level-up,70,,,,no
octillery,Octillery,Gunk Shot,level-up,1,,,,no
octillery,Octillery,Rock Blast,level-up,1,,,,no
octillery,Octillery,Bullet Seed,level-up,29,,,,no
octillery,Octillery,Wring Out,level-up,36,,,,no
octillery,Octillery,Signal Beam,level-up,42,,,,no
octillery,Octillery,Soak,level-up,61,,,,no
octillery,Octillery,Hydro Pump,level-up,52,,,,no
octillery,Octillery,Wrap,level-up,1,,,,no
octillery,Octillery,Water Pulse,level-up,1,,,,no
octillery,Octillery,Lock-On,level-up,24,,,,no
octillery,Octillery,Water Spout,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
oddish,Oddish,Absorb,level-up,1,,,,no
oddish,Oddish,Poison Powder,level-up,15,,,,no
oddish,Oddish,Stun Spore,level-up,17,,,,no
oddish,Oddish,Sleep Powder,level-up,19,,,,no
oddish,Oddish,Acid,level-up,24,,,,no
oddish,Oddish,Petal Dance,level-up,33,,,,no
oddish,Oddish,Solar Beam,level-up,46,,,,no
oddish,Oddish,Sweet Scent,level-up,7,,,,no
oddish,Oddish,Moonlight,level-up,32,,,,no
oddish,Oddish,Mega Drain,level-up,21,,,,no
oddish,Oddish,Lucky Chant,level-up,25,,,,no
oddish,Oddish,Natural Gift,level-up,29,,,,no
oddish,Oddish,Giga Drain,level-up,37,,,,no
oddish,Oddish,Grassy Terrain,level-up,45,,,,no
oddish,Oddish,Toxic,level-up,35,,,,no
oddish,Oddish,Moonblast,level-up,43,,,,no
oddish,Oddish,Growth,level-up,1,,,,no
oddish,Oddish,Razor Leaf,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
ogerpon,Ogerpon,Vine Whip,level-up,1,,,,no
ogerpon,Ogerpon,Leech Seed,level-up,1,,,,no
ogerpon,Ogerpon,Quick Attack,level-up,1,,,,no
ogerpon,Ogerpon,Focus Energy,level-up,6,,,,no
ogerpon,Ogerpon,Growth,level-up,12,,,,no
ogerpon,Ogerpon,Slam,level-up,18,,,,no
ogerpon,Ogerpon,Low Sweep,level-up,24,,,,no
ogerpon,Ogerpon,Ivy Cudgel,level-up,30,,,,no
ogerpon,Ogerpon,Throat Chop,level-up,36,,,,no
ogerpon,Ogerpon,Synthesis,level-up,42,,,,no
ogerpon,Ogerpon,Spiky Shield,level-up,48,,,,no
ogerpon,Ogerpon,Power Whip,level-up,54,,,,no
ogerpon,Ogerpon,Superpower,level-up,60,,,,no
ogerpon,Ogerpon,Wood Hammer,level-up,66,,,,no
ogerpon,Ogerpon,Double Kick,reminder,0,,,,no
ogerpon,Ogerpon,Counter,reminder,0,,,,no
ogerpon,Ogerpon,Retaliate,reminder,0,,,,no
ogerpon,Ogerpon,Horn Leech,reminder,0,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Vine Whip,level-up,1,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Leech Seed,level-up,1,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Quick Attack,level-up,1,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Focus Energy,level-up,6,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Growth,level-up,12,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Slam,level-up,18,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Low Sweep,level-up,24,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Ivy Cudgel,level-up,30,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Throat Chop,level-up,36,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Synthesis,level-up,42,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Spiky Shield,level-up,48,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Power Whip,level-up,54,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Superpower,level-up,60,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Wood Hammer,level-up,66,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Double Kick,reminder,0,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Counter,reminder,0,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Retaliate,reminder,0,,,,no
ogerpon-cornerstone-mask,Ogerpon (Cornerstone Mask),Horn Leech,reminder,0,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Vine Whip,level-up,1,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Leech Seed,level-up,1,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Quick Attack,level-up,1,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Focus Energy,level-up,6,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Growth,level-up,12,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Slam,level-up,18,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Low Sweep,level-up,24,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Ivy Cudgel,level-up,30,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Throat Chop,level-up,36,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Synthesis,level-up,42,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Spiky Shield,level-up,48,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Power Whip,level-up,54,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Superpower,level-up,60,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Wood Hammer,level-up,66,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Double Kick,reminder,0,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Counter,reminder,0,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Retaliate,reminder,0,,,,no
ogerpon-hearthflame-mask,Ogerpon (Hearthflame Mask),Horn Leech,reminder,0,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Vine Whip,level-up,1,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Leech Seed,level-up,1,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Quick Attack,level-up,1,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Focus Energy,level-up,6,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Growth,level-up,12,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Slam,level-up,18,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Low Sweep,level-up,24,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Ivy Cudgel,level-up,30,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Throat Chop,level-up,36,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Synthesis,level-up,42,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Spiky Shield,level-up,48,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Power Whip,level-up,54,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Superpower,level-up,60,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Wood Hammer,level-up,66,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Double Kick,reminder,0,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Counter,reminder,0,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Retaliate,reminder,0,,,,no
ogerpon-wellspring-mask,Ogerpon (Wellspring Mask),Horn Leech,reminder,0,,,,no
oinkologne-male,Oinkologne,Tackle,level-up,1,,,,no
oinkologne-male,Oinkologne,Tail Whip,level-up,1,,,,no
oinkologne-male,Oinkologne,Disarming Voice,level-up,5,,,,no
oinkologne-male,Oinkologne,Echoed Voice,level-up,8,,,,no
oinkologne-male,Oinkologne,Mud Shot,level-up,12,,,,no
oinkologne-male,Oinkologne,Covet,level-up,15,,,,no
oinkologne-male,Oinkologne,Dig,level-up,17,,,,no
oinkologne-male,Oinkologne,Headbutt,level-up,23,,,,no
oinkologne-male,Oinkologne,Take Down,level-up,26,,,,no
oinkologne-male,Oinkologne,Yawn,level-up,27,,,,no
oinkologne-male,Oinkologne,Work Up,level-up,34,,,,no
oinkologne-male,Oinkologne,Uproar,level-up,38,,,,no
oinkologne-male,Oinkologne,Double-Edge,level-up,42,,,,no
oinkologne-male,Oinkologne,Earth Power,level-up,48,,,,no
oinkologne-male,Oinkologne,Belch,level-up,54,,,,no
oinkologne-male,Oinkologne,Stuff Cheeks,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
oinkologne-female,Oinkologne (Female),Tackle,level-up,1,,,,no
oinkologne-female,Oinkologne (Female),Tail Whip,level-up,1,,,,no
oinkologne-female,Oinkologne (Female),Disarming Voice,level-up,3,,,,no
oinkologne-female,Oinkologne (Female),Echoed Voice,level-up,6,,,,no
oinkologne-female,Oinkologne (Female),Mud Shot,level-up,9,,,,no
oinkologne-female,Oinkologne (Female),Covet,level-up,12,,,,no
oinkologne-female,Oinkologne (Female),Dig,level-up,15,,,,no
oinkologne-female,Oinkologne (Female),Headbutt,level-up,17,,,,no
oinkologne-female,Oinkologne (Female),Yawn,level-up,23,,,,no
oinkologne-female,Oinkologne (Female),Take Down,level-up,28,,,,no
oinkologne-female,Oinkologne (Female),Work Up,level-up,30,,,,no
oinkologne-female,Oinkologne (Female),Uproar,level-up,34,,,,no
oinkologne-female,Oinkologne (Female),Double-Edge,level-up,39,,,,no
oinkologne-female,Oinkologne (Female),Earth Power,level-up,45,,,,no
oinkologne-female,Oinkologne (Female),Belch,level-up,51,,,,no
oinkologne-female,Oinkologne (Female),Stuff Cheeks,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
okidogi,Okidogi,Bite,level-up,1,,,,no
okidogi,Okidogi,Low Kick,level-up,1,,,,no
okidogi,Okidogi,Bulk Up,level-up,1,,,,no
okidogi,Okidogi,Howl,level-up,8,,,,no
okidogi,Okidogi,Poison Fang,level-up,16,,,,no
okidogi,Okidogi,Force Palm,level-up,24,,,,no
okidogi,Okidogi,Counter,level-up,32,,,,no
okidogi,Okidogi,Poison Jab,level-up,40,,,,no
okidogi,Okidogi,Brutal Swing,level-up,48,,,,no
okidogi,Okidogi,Crunch,level-up,56,,,,no
okidogi,Okidogi,Superpower,level-up,64,,,,no
okidogi,Okidogi,Giga Impact,level-up,72,,,,no
omanyte,Omanyte,Water Gun,level-up,1,,,,no
omanyte,Omanyte,Withdraw,level-up,1,,,,no
omanyte,Omanyte,Horn Attack,level-up,34,,,,no
omanyte,Omanyte,Leer,level-up,39,,,,no
omanyte,Omanyte,Spike Cannon,level-up,46,,,,no
omanyte,Omanyte,Hydro Pump,level-up,53,,,,no
omanyte,Omanyte,Constrict,level-up,1,,,,no
omanyte,Omanyte,Bite,level-up,13,,,,no
omanyte,Omanyte,Protect,level-up,37,,,,no
omanyte,Omanyte,Ancient Power,level-up,49,,,,no
omanyte,Omanyte,Mud Shot,level-up,25,,,,no
omanyte,Omanyte,Tickle,level-up,43,,,,no
omanyte,Omanyte,Rollout,level-up,16,,,,no
omanyte,Omanyte,Brine,level-up,28,,,,no
omanyte,Omanyte,Rock Blast,level-up,46,,,,no
omanyte,Omanyte,Shell Smash,level-up,52,,,,no
omanyte,Omanyte,Bind,level-up,1,,,,no
omanyte,Omanyte,Sand Attack,level-up,10,,,,no
omanyte,Omanyte,Surf,level-up,50,,,,no
omanyte,Omanyte,Wring Out,naturalized-rare-tm,,ultra-sun-ultra-moon,egg,egg,yes
omanyte,Omanyte,Reflect Type,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
omastar,Omastar,Water Gun,level-up,1,,,,no
omastar,Omastar,Withdraw,level-up,1,,,,no
omastar,Omastar,Horn Attack,level-up,1,,,,no
omastar,Omastar,Leer,level-up,39,,,,no
omastar,Omastar,Spike Cannon,level-up,44,,,,no
omastar,Omastar,Hydro Pump,level-up,49,,,,no
omastar,Omastar,Constrict,level-up,1,,,,no
omastar,Omastar,Bite,level-up,1,,,,no
omastar,Omastar,Protect,level-up,37,,,,no
omastar,Omastar,Ancient Power,level-up,54,,,,no
omastar,Omastar,Mud Shot,level-up,25,,,,no
omastar,Omastar,Tickle,level-up,46,,,,no
omastar,Omastar,Rollout,level-up,16,,,,no
omastar,Omastar,Brine,level-up,28,,,,no
omastar,Omastar,Rock Blast,level-up,56,,,,no
omastar,Omastar,Shell Smash,level-up,67,,,,no
omastar,Omastar,Crunch,level-up,0,,,,no
omastar,Omastar,Bind,level-up,1,,,,no
omastar,Omastar,Sand Attack,level-up,1,,,,no
omastar,Omastar,Surf,level-up,56,,,,no
omastar,Omastar,Reflect Type,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
omastar,Omastar,Wring Out,naturalized-rare-tm,,showdown-gen-7,egg,egg,yes
onix,Onix,Tackle,level-up,1,,,,no
onix,Onix,Screech,level-up,1,,,,no
onix,Onix,Bind,level-up,15,,,,no
onix,Onix,Rock Throw,level-up,19,,,,no
onix,Onix,Rage,level-up,25,,,,no
onix,Onix,Slam,level-up,33,,,,no
onix,Onix,Harden,level-up,43,,,,no
onix,Onix,Sandstorm,level-up,36,,,,no
onix,Onix,Iron Tail,level-up,45,,,,no
onix,Onix,Sand Tomb,level-up,49,,,,no
onix,Onix,Double-Edge,level-up,57,,,,no
onix,Onix,Dragon Breath,level-up,30,,,,no
onix,Onix,Mud Sport,level-up,1,,,,no
onix,Onix,Rock Tomb,level-up,17,,,,no
onix,Onix,Rock Polish,level-up,30,,,,no
onix,Onix,Stone Edge,level-up,49,,,,no
onix,Onix,Curse,level-up,38,,,,no
onix,Onix,Smack Down,level-up,22,,,,no
onix,Onix,Stealth Rock,level-up,38,,,,no
onix,Onix,Rock Slide,level-up,34,,,,no
onix,Onix,Dig,level-up,43,,,,no
onix,Onix,Gyro Ball,level-up,20,,,,no
oranguru,Oranguru,Confusion,level-up,1,,,,no
oranguru,Oranguru,Taunt,level-up,8,,,,no
oranguru,Oranguru,Stored Power,level-up,15,,,,no
oranguru,Oranguru,Psych Up,level-up,18,,,,no
oranguru,Oranguru,Feint Attack,level-up,22,,,,no
oranguru,Oranguru,Nasty Plot,level-up,25,,,,no
oranguru,Oranguru,Zen Headbutt,level-up,29,,,,no
oranguru,Oranguru,Instruct,level-up,32,,,,no
oranguru,Oranguru,Foul Play,level-up,36,,,,no
oranguru,Oranguru,Calm Mind,level-up,39,,,,no
oranguru,Oranguru,Psychic,level-up,43,,,,no
oranguru,Oranguru,Future Sight,level-up,46,,,,no
oranguru,Oranguru,Trick Room,level-up,50,,,,no
orbeetle,Orbeetle,Reflect,level-up,1,,,,no
orbeetle,Orbeetle,Light Screen,level-up,1,,,,no
orbeetle,Orbeetle,Confusion,level-up,1,,,,no
orbeetle,Orbeetle,Struggle Bug,level-up,1,,,,no
orbeetle,Orbeetle,Confuse Ray,level-up,4,,,,no
orbeetle,Orbeetle,Magic Coat,level-up,8,,,,no
orbeetle,Orbeetle,Agility,level-up,12,,,,no
orbeetle,Orbeetle,Psybeam,level-up,16,,,,no
orbeetle,Orbeetle,Hypnosis,level-up,20,,,,no
orbeetle,Orbeetle,Bug Buzz,level-up,28,,,,no
orbeetle,Orbeetle,Mirror Coat,level-up,32,,,,no
orbeetle,Orbeetle,Psychic,level-up,36,,,,no
orbeetle,Orbeetle,Calm Mind,level-up,44,,,,no
orbeetle,Orbeetle,Psychic Terrain,level-up,48,,,,no
orbeetle,Orbeetle,Sticky Web,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
oricorio-baile,Oricorio,Pound,level-up,1,,,,no
oricorio-baile,Oricorio,Growl,level-up,4,,,,no
oricorio-baile,Oricorio,Peck,level-up,6,,,,no
oricorio-baile,Oricorio,Air Cutter,level-up,13,,,,no
oricorio-baile,Oricorio,Baton Pass,level-up,16,,,,no
oricorio-baile,Oricorio,Feather Dance,level-up,20,,,,no
oricorio-baile,Oricorio,Double Slap,level-up,23,,,,no
oricorio-baile,Oricorio,Teeter Dance,level-up,26,,,,no
oricorio-baile,Oricorio,Roost,level-up,30,,,,no
oricorio-baile,Oricorio,Captivate,level-up,33,,,,no
oricorio-baile,Oricorio,Air Slash,level-up,36,,,,no
oricorio-baile,Oricorio,Revelation Dance,level-up,40,,,,no
oricorio-baile,Oricorio,Mirror Move,level-up,43,,,,no
oricorio-baile,Oricorio,Agility,level-up,46,,,,no
oricorio-baile,Oricorio,Hurricane,level-up,50,,,,no
oricorio-baile,Oricorio,Acrobatics,level-up,23,,,,no
oricorio-baile,Oricorio,Flatter,level-up,33,,,,no
oricorio-baile,Oricorio,Quiver Dance,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
oricorio-pau,Oricorio (Pa'u Style),Pound,level-up,1,,,,no
